#options: 1920x1080 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=15 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=129 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:530 out:530 type:B dur:2 cpbdur:2 q:41.80 aq:26.00 tex:25 mv:839 misc:816 imb:4 pmb:81 smb:8075 d:- ref:0 ;
in:529 out:531 type:b dur:2 cpbdur:2 q:41.82 aq:27.00 tex:8 mv:355 misc:613 imb:1 pmb:43 smb:8116 d:- ref:0 ;
in:531 out:532 type:b dur:2 cpbdur:2 q:41.78 aq:29.05 tex:75 mv:293 misc:584 imb:2 pmb:31 smb:8127 d:- ref:0 ;
in:536 out:533 type:P dur:2 cpbdur:2 q:41.73 aq:32.27 tex:2777 mv:3730 misc:2149 imb:160 pmb:294 smb:7706 d:- ref:0 ;
in:534 out:534 type:B dur:2 cpbdur:2 q:41.75 aq:29.98 tex:46 mv:657 misc:729 imb:0 pmb:68 smb:8092 d:- ref:0 ;
in:533 out:535 type:b dur:2 cpbdur:2 q:41.76 aq:27.00 tex:13 mv:308 misc:583 imb:1 pmb:34 smb:8125 d:- ref:0 ;
in:535 out:536 type:b dur:2 cpbdur:2 q:41.74 aq:27.00 tex:8 mv:259 misc:557 imb:0 pmb:30 smb:8130 d:- ref:0 ;
in:540 out:537 type:P dur:2 cpbdur:2 q:41.67 aq:32.45 tex:3315 mv:3792 misc:2205 imb:184 pmb:301 smb:7675 d:- ref:0 ;
in:538 out:538 type:B dur:2 cpbdur:2 q:41.70 aq:32.09 tex:131 mv:818 misc:803 imb:3 pmb:83 smb:8074 d:- ref:0 ;
in:537 out:539 type:b dur:2 cpbdur:2 q:41.72 aq:36.19 tex:55 mv:321 misc:600 imb:0 pmb:38 smb:8122 d:- ref:0 ;
in:539 out:540 type:b dur:2 cpbdur:2 q:41.69 aq:27.00 tex:10 mv:255 misc:551 imb:0 pmb:29 smb:8131 d:- ref:0 ;
in:544 out:541 type:P dur:2 cpbdur:2 q:41.61 aq:31.57 tex:3678 mv:4057 misc:2321 imb:221 pmb:309 smb:7630 d:- ref:0 ;
in:542 out:542 type:B dur:2 cpbdur:2 q:41.64 aq:31.24 tex:70 mv:758 misc:764 imb:1 pmb:78 smb:8081 d:- ref:0 ;
in:541 out:543 type:b dur:2 cpbdur:2 q:41.66 aq:32.26 tex:48 mv:258 misc:550 imb:1 pmb:27 smb:8132 d:- ref:0 ;
in:543 out:544 type:b dur:2 cpbdur:2 q:41.63 aq:27.00 tex:8 mv:261 misc:555 imb:0 pmb:32 smb:8128 d:- ref:0 ;
in:548 out:545 type:P dur:2 cpbdur:2 q:41.58 aq:32.58 tex:3284 mv:3807 misc:2173 imb:171 pmb:308 smb:7681 d:- ref:0 ;
in:546 out:546 type:B dur:2 cpbdur:2 q:41.59 aq:26.26 tex:63 mv:612 misc:749 imb:2 pmb:64 smb:8094 d:- ref:0 ;
in:545 out:547 type:b dur:2 cpbdur:2 q:41.60 aq:27.00 tex:13 mv:304 misc:603 imb:0 pmb:39 smb:8121 d:- ref:0 ;
in:547 out:548 type:b dur:2 cpbdur:2 q:41.59 aq:27.00 tex:5 mv:245 misc:550 imb:0 pmb:30 smb:8130 d:- ref:0 ;
in:552 out:549 type:P dur:2 cpbdur:2 q:41.51 aq:32.69 tex:3180 mv:3767 misc:2205 imb:191 pmb:300 smb:7669 d:- ref:0 ;
in:550 out:550 type:B dur:2 cpbdur:2 q:41.54 aq:30.82 tex:74 mv:711 misc:743 imb:2 pmb:73 smb:8085 d:- ref:0 ;
in:549 out:551 type:b dur:2 cpbdur:2 q:41.56 aq:27.00 tex:18 mv:306 misc:612 imb:1 pmb:37 smb:8122 d:- ref:0 ;
in:551 out:552 type:b dur:2 cpbdur:2 q:41.53 aq:27.00 tex:3 mv:268 misc:553 imb:0 pmb:30 smb:8130 d:- ref:0 ;
in:556 out:553 type:P dur:2 cpbdur:2 q:41.46 aq:32.23 tex:3333 mv:3969 misc:2186 imb:163 pmb:321 smb:7676 d:- ref:0 ;
in:554 out:554 type:B dur:2 cpbdur:2 q:41.48 aq:30.32 tex:108 mv:706 misc:778 imb:2 pmb:78 smb:8080 d:- ref:0 ;
in:553 out:555 type:b dur:2 cpbdur:2 q:41.50 aq:26.00 tex:7 mv:292 misc:573 imb:0 pmb:34 smb:8126 d:- ref:0 ;
in:555 out:556 type:b dur:2 cpbdur:2 q:41.47 aq:29.82 tex:47 mv:304 misc:561 imb:0 pmb:33 smb:8127 d:- ref:0 ;
in:560 out:557 type:P dur:2 cpbdur:2 q:41.55 aq:32.91 tex:3491 mv:3840 misc:2133 imb:166 pmb:312 smb:7682 d:- ref:0 ;
in:558 out:558 type:B dur:2 cpbdur:2 q:41.50 aq:28.14 tex:83 mv:618 misc:723 imb:3 pmb:63 smb:8094 d:- ref:0 ;
in:557 out:559 type:b dur:2 cpbdur:2 q:41.48 aq:26.00 tex:14 mv:301 misc:589 imb:2 pmb:33 smb:8125 d:- ref:0 ;
in:559 out:560 type:b dur:2 cpbdur:2 q:41.53 aq:27.00 tex:7 mv:222 misc:547 imb:0 pmb:25 smb:8135 d:- ref:0 ;
in:564 out:561 type:P dur:2 cpbdur:2 q:41.50 aq:31.25 tex:3471 mv:3715 misc:2134 imb:177 pmb:302 smb:7681 d:- ref:0 ;
in:562 out:562 type:B dur:2 cpbdur:2 q:41.52 aq:29.45 tex:71 mv:668 misc:741 imb:1 pmb:75 smb:8084 d:- ref:0 ;
in:561 out:563 type:b dur:2 cpbdur:2 q:41.54 aq:30.32 tex:70 mv:323 misc:583 imb:1 pmb:35 smb:8124 d:- ref:0 ;
in:563 out:564 type:b dur:2 cpbdur:2 q:41.51 aq:30.87 tex:28 mv:231 misc:541 imb:1 pmb:25 smb:8134 d:- ref:0 ;
in:568 out:565 type:P dur:2 cpbdur:2 q:41.44 aq:32.40 tex:3100 mv:3696 misc:2164 imb:171 pmb:304 smb:7685 d:- ref:0 ;
in:566 out:566 type:B dur:2 cpbdur:2 q:41.47 aq:25.00 tex:25 mv:682 misc:725 imb:2 pmb:68 smb:8090 d:- ref:0 ;
in:565 out:567 type:b dur:2 cpbdur:2 q:41.48 aq:38.28 tex:78 mv:376 misc:610 imb:0 pmb:43 smb:8117 d:- ref:0 ;
in:567 out:568 type:b dur:2 cpbdur:2 q:41.46 aq:26.00 tex:7 mv:278 misc:555 imb:0 pmb:31 smb:8129 d:- ref:0 ;
in:572 out:569 type:P dur:2 cpbdur:2 q:41.39 aq:32.57 tex:3402 mv:3458 misc:2068 imb:178 pmb:279 smb:7703 d:- ref:0 ;
in:570 out:570 type:B dur:2 cpbdur:2 q:41.42 aq:25.00 tex:32 mv:778 misc:774 imb:2 pmb:85 smb:8073 d:- ref:0 ;
in:569 out:571 type:b dur:2 cpbdur:2 q:41.43 aq:26.00 tex:16 mv:396 misc:596 imb:1 pmb:42 smb:8117 d:- ref:0 ;
in:571 out:572 type:b dur:2 cpbdur:2 q:41.40 aq:26.00 tex:6 mv:227 misc:559 imb:0 pmb:25 smb:8135 d:- ref:0 ;
in:576 out:573 type:P dur:2 cpbdur:2 q:41.19 aq:31.64 tex:3305 mv:3844 misc:2155 imb:166 pmb:317 smb:7677 d:- ref:0 ;
in:574 out:574 type:B dur:2 cpbdur:2 q:41.29 aq:31.29 tex:115 mv:679 misc:790 imb:1 pmb:83 smb:8076 d:- ref:0 ;
in:573 out:575 type:b dur:2 cpbdur:2 q:41.34 aq:26.00 tex:14 mv:310 misc:588 imb:0 pmb:36 smb:8124 d:- ref:0 ;
in:575 out:576 type:b dur:2 cpbdur:2 q:41.24 aq:26.00 tex:18 mv:258 misc:556 imb:0 pmb:29 smb:8131 d:- ref:0 ;
in:580 out:577 type:P dur:2 cpbdur:2 q:41.13 aq:32.15 tex:3664 mv:3768 misc:2272 imb:186 pmb:302 smb:7672 d:- ref:0 ;
in:578 out:578 type:B dur:2 cpbdur:2 q:41.16 aq:33.91 tex:141 mv:808 misc:755 imb:2 pmb:81 smb:8077 d:- ref:0 ;
in:577 out:579 type:b dur:2 cpbdur:2 q:41.18 aq:26.00 tex:36 mv:286 misc:566 imb:3 pmb:29 smb:8128 d:- ref:0 ;
in:579 out:580 type:b dur:2 cpbdur:2 q:41.15 aq:29.78 tex:41 mv:217 misc:526 imb:2 pmb:20 smb:8138 d:- ref:0 ;
in:584 out:581 type:P dur:2 cpbdur:2 q:41.08 aq:31.26 tex:3331 mv:3829 misc:2168 imb:189 pmb:308 smb:7663 d:- ref:0 ;
in:582 out:582 type:B dur:2 cpbdur:2 q:41.11 aq:28.20 tex:115 mv:629 misc:744 imb:1 pmb:69 smb:8090 d:- ref:0 ;
in:581 out:583 type:b dur:2 cpbdur:2 q:41.12 aq:26.00 tex:9 mv:276 misc:547 imb:0 pmb:30 smb:8130 d:- ref:0 ;
in:583 out:584 type:b dur:2 cpbdur:2 q:41.10 aq:26.00 tex:12 mv:285 misc:543 imb:1 pmb:30 smb:8129 d:- ref:0 ;
in:588 out:585 type:P dur:2 cpbdur:2 q:41.04 aq:32.08 tex:3084 mv:3797 misc:2143 imb:165 pmb:316 smb:7679 d:- ref:0 ;
in:586 out:586 type:B dur:2 cpbdur:2 q:41.06 aq:29.61 tex:82 mv:735 misc:783 imb:3 pmb:74 smb:8083 d:- ref:0 ;
in:585 out:587 type:b dur:2 cpbdur:2 q:41.07 aq:26.00 tex:9 mv:324 misc:571 imb:0 pmb:34 smb:8126 d:- ref:0 ;
in:587 out:588 type:b dur:2 cpbdur:2 q:41.05 aq:28.50 tex:29 mv:212 misc:535 imb:0 pmb:26 smb:8134 d:- ref:0 ;
in:592 out:589 type:P dur:2 cpbdur:2 q:40.99 aq:32.03 tex:3222 mv:3593 misc:2137 imb:169 pmb:300 smb:7691 d:- ref:0 ;
in:590 out:590 type:B dur:2 cpbdur:2 q:41.01 aq:25.00 tex:26 mv:551 misc:679 imb:1 pmb:67 smb:8092 d:- ref:0 ;
in:589 out:591 type:b dur:2 cpbdur:2 q:41.03 aq:28.24 tex:25 mv:286 misc:545 imb:1 pmb:30 smb:8129 d:- ref:0 ;
in:591 out:592 type:b dur:2 cpbdur:2 q:41.00 aq:26.00 tex:12 mv:242 misc:546 imb:1 pmb:24 smb:8135 d:- ref:0 ;
in:596 out:593 type:P dur:2 cpbdur:2 q:40.94 aq:32.22 tex:3867 mv:3785 misc:2052 imb:184 pmb:308 smb:7668 d:- ref:0 ;
in:594 out:594 type:B dur:2 cpbdur:2 q:40.97 aq:31.02 tex:148 mv:790 misc:838 imb:5 pmb:94 smb:8061 d:- ref:0 ;
in:593 out:595 type:b dur:2 cpbdur:2 q:40.98 aq:26.00 tex:11 mv:389 misc:608 imb:1 pmb:42 smb:8117 d:- ref:0 ;
in:595 out:596 type:b dur:2 cpbdur:2 q:40.96 aq:26.00 tex:8 mv:199 misc:497 imb:0 pmb:20 smb:8140 d:- ref:0 ;
in:599 out:597 type:P dur:2 cpbdur:2 q:40.88 aq:31.45 tex:4158 mv:3647 misc:2155 imb:182 pmb:304 smb:7674 d:- ref:0 ;
in:597 out:598 type:B dur:2 cpbdur:2 q:40.92 aq:25.00 tex:19 mv:418 misc:619 imb:3 pmb:45 smb:8112 d:- ref:0 ;
in:598 out:599 type:b dur:2 cpbdur:2 q:40.90 aq:26.00 tex:3 mv:247 misc:534 imb:0 pmb:27 smb:8133 d:- ref:0 ;
in:603 out:600 type:P dur:2 cpbdur:2 q:40.85 aq:30.83 tex:4599 mv:4405 misc:2372 imb:262 pmb:318 smb:7580 d:- ref:0 ;
in:601 out:601 type:B dur:2 cpbdur:2 q:40.87 aq:25.22 tex:107 mv:692 misc:761 imb:3 pmb:77 smb:8080 d:- ref:0 ;
in:600 out:602 type:b dur:2 cpbdur:2 q:40.88 aq:26.00 tex:8 mv:307 misc:557 imb:0 pmb:31 smb:8129 d:- ref:0 ;
in:602 out:603 type:b dur:2 cpbdur:2 q:40.86 aq:26.00 tex:17 mv:218 misc:517 imb:0 pmb:23 smb:8137 d:- ref:0 ;
in:607 out:604 type:P dur:2 cpbdur:2 q:40.81 aq:31.27 tex:4030 mv:4112 misc:2226 imb:193 pmb:320 smb:7647 d:- ref:0 ;
in:605 out:605 type:B dur:2 cpbdur:2 q:40.83 aq:28.96 tex:166 mv:705 misc:753 imb:2 pmb:79 smb:8079 d:- ref:0 ;
in:604 out:606 type:b dur:2 cpbdur:2 q:40.84 aq:26.00 tex:6 mv:282 misc:528 imb:0 pmb:27 smb:8133 d:- ref:0 ;
in:606 out:607 type:b dur:2 cpbdur:2 q:40.82 aq:26.00 tex:6 mv:240 misc:538 imb:0 pmb:26 smb:8134 d:- ref:0 ;
in:611 out:608 type:P dur:2 cpbdur:2 q:40.76 aq:31.11 tex:3468 mv:4155 misc:2185 imb:188 pmb:328 smb:7644 d:- ref:0 ;
in:609 out:609 type:B dur:2 cpbdur:2 q:40.79 aq:28.63 tex:69 mv:685 misc:774 imb:3 pmb:75 smb:8082 d:- ref:0 ;
in:608 out:610 type:b dur:2 cpbdur:2 q:40.80 aq:26.00 tex:7 mv:234 misc:519 imb:0 pmb:23 smb:8137 d:- ref:0 ;
in:610 out:611 type:b dur:2 cpbdur:2 q:40.78 aq:26.00 tex:5 mv:247 misc:516 imb:0 pmb:22 smb:8138 d:- ref:0 ;
in:615 out:612 type:P dur:2 cpbdur:2 q:40.73 aq:31.04 tex:4038 mv:4262 misc:2260 imb:201 pmb:325 smb:7634 d:- ref:0 ;
in:613 out:613 type:B dur:2 cpbdur:2 q:40.75 aq:28.81 tex:138 mv:651 misc:707 imb:6 pmb:54 smb:8100 d:- ref:0 ;
in:612 out:614 type:b dur:2 cpbdur:2 q:40.76 aq:26.00 tex:2 mv:208 misc:526 imb:0 pmb:23 smb:8137 d:- ref:0 ;
in:614 out:615 type:b dur:2 cpbdur:2 q:40.74 aq:26.00 tex:8 mv:192 misc:512 imb:0 pmb:20 smb:8140 d:- ref:0 ;
in:619 out:616 type:P dur:2 cpbdur:2 q:40.69 aq:31.15 tex:3837 mv:4185 misc:2290 imb:195 pmb:328 smb:7637 d:- ref:0 ;
in:617 out:617 type:B dur:2 cpbdur:2 q:40.71 aq:24.00 tex:22 mv:642 misc:672 imb:1 pmb:61 smb:8098 d:- ref:0 ;
in:616 out:618 type:b dur:2 cpbdur:2 q:40.72 aq:26.00 tex:7 mv:171 misc:494 imb:0 pmb:16 smb:8144 d:- ref:0 ;
in:618 out:619 type:b dur:2 cpbdur:2 q:40.70 aq:26.00 tex:17 mv:183 misc:496 imb:0 pmb:18 smb:8142 d:- ref:0 ;
in:623 out:620 type:P dur:2 cpbdur:2 q:40.65 aq:31.58 tex:4080 mv:4177 misc:2223 imb:194 pmb:332 smb:7634 d:- ref:0 ;
in:621 out:621 type:B dur:2 cpbdur:2 q:40.67 aq:26.72 tex:127 mv:649 misc:696 imb:4 pmb:62 smb:8094 d:- ref:0 ;
in:620 out:622 type:b dur:2 cpbdur:2 q:40.68 aq:27.93 tex:30 mv:241 misc:521 imb:1 pmb:24 smb:8135 d:- ref:0 ;
in:622 out:623 type:b dur:2 cpbdur:2 q:40.66 aq:26.00 tex:8 mv:213 misc:515 imb:0 pmb:22 smb:8138 d:- ref:0 ;
in:627 out:624 type:P dur:2 cpbdur:2 q:40.60 aq:31.04 tex:3787 mv:3921 misc:2196 imb:203 pmb:300 smb:7657 d:- ref:0 ;
in:625 out:625 type:B dur:2 cpbdur:2 q:40.63 aq:26.56 tex:57 mv:569 misc:686 imb:2 pmb:55 smb:8103 d:- ref:0 ;
in:624 out:626 type:b dur:2 cpbdur:2 q:40.64 aq:26.00 tex:7 mv:236 misc:509 imb:1 pmb:22 smb:8137 d:- ref:0 ;
in:626 out:627 type:b dur:2 cpbdur:2 q:40.62 aq:34.67 tex:34 mv:183 misc:495 imb:0 pmb:18 smb:8142 d:- ref:0 ;
in:631 out:628 type:P dur:2 cpbdur:2 q:40.56 aq:31.39 tex:4742 mv:4399 misc:2347 imb:250 pmb:331 smb:7579 d:- ref:0 ;
in:629 out:629 type:B dur:2 cpbdur:2 q:40.58 aq:31.33 tex:133 mv:579 misc:680 imb:5 pmb:51 smb:8104 d:- ref:0 ;
in:628 out:630 type:b dur:2 cpbdur:2 q:40.59 aq:26.00 tex:18 mv:205 misc:513 imb:1 pmb:21 smb:8138 d:- ref:0 ;
in:630 out:631 type:b dur:2 cpbdur:2 q:40.57 aq:26.00 tex:5 mv:138 misc:465 imb:0 pmb:13 smb:8147 d:- ref:0 ;
in:635 out:632 type:P dur:2 cpbdur:2 q:40.55 aq:31.65 tex:3888 mv:4111 misc:2257 imb:210 pmb:320 smb:7630 d:- ref:0 ;
in:633 out:633 type:B dur:2 cpbdur:2 q:40.55 aq:26.35 tex:94 mv:708 misc:742 imb:8 pmb:62 smb:8090 d:- ref:0 ;
in:632 out:634 type:b dur:2 cpbdur:2 q:40.56 aq:26.00 tex:6 mv:178 misc:496 imb:0 pmb:19 smb:8141 d:- ref:0 ;
in:634 out:635 type:b dur:2 cpbdur:2 q:40.55 aq:26.00 tex:2 mv:210 misc:492 imb:0 pmb:19 smb:8141 d:- ref:0 ;
in:639 out:636 type:P dur:2 cpbdur:2 q:40.50 aq:31.80 tex:4591 mv:4442 misc:2199 imb:219 pmb:337 smb:7604 d:- ref:0 ;
in:637 out:637 type:B dur:2 cpbdur:2 q:40.53 aq:23.49 tex:121 mv:594 misc:677 imb:6 pmb:50 smb:8104 d:- ref:0 ;
in:636 out:638 type:b dur:2 cpbdur:2 q:40.54 aq:26.00 tex:8 mv:182 misc:490 imb:0 pmb:19 smb:8141 d:- ref:0 ;
in:638 out:639 type:b dur:2 cpbdur:2 q:40.52 aq:34.35 tex:32 mv:90 misc:446 imb:0 pmb:9 smb:8151 d:- ref:0 ;
in:643 out:640 type:P dur:2 cpbdur:2 q:40.47 aq:30.92 tex:3899 mv:4192 misc:2221 imb:188 pmb:329 smb:7643 d:- ref:0 ;
in:641 out:641 type:B dur:2 cpbdur:2 q:40.49 aq:27.92 tex:112 mv:702 misc:738 imb:5 pmb:64 smb:8091 d:- ref:0 ;
in:640 out:642 type:b dur:2 cpbdur:2 q:40.49 aq:25.00 tex:14 mv:171 misc:487 imb:1 pmb:15 smb:8144 d:- ref:0 ;
in:642 out:643 type:b dur:2 cpbdur:2 q:40.48 aq:25.00 tex:5 mv:171 misc:464 imb:0 pmb:14 smb:8146 d:- ref:0 ;
in:647 out:644 type:P dur:2 cpbdur:2 q:40.42 aq:30.80 tex:4448 mv:4332 misc:2348 imb:220 pmb:340 smb:7600 d:- ref:0 ;
in:645 out:645 type:B dur:2 cpbdur:2 q:40.44 aq:30.68 tex:137 mv:499 misc:652 imb:5 pmb:45 smb:8110 d:- ref:0 ;
in:644 out:646 type:b dur:2 cpbdur:2 q:40.45 aq:30.17 tex:37 mv:205 misc:502 imb:0 pmb:22 smb:8138 d:- ref:0 ;
in:646 out:647 type:b dur:2 cpbdur:2 q:40.43 aq:25.00 tex:17 mv:135 misc:464 imb:1 pmb:12 smb:8147 d:- ref:0 ;
in:651 out:648 type:P dur:2 cpbdur:2 q:40.37 aq:31.28 tex:4291 mv:4225 misc:2196 imb:217 pmb:320 smb:7623 d:- ref:0 ;
in:649 out:649 type:B dur:2 cpbdur:2 q:40.40 aq:29.92 tex:109 mv:574 misc:677 imb:6 pmb:50 smb:8104 d:- ref:0 ;
in:648 out:650 type:b dur:2 cpbdur:2 q:40.41 aq:25.00 tex:5 mv:131 misc:472 imb:0 pmb:13 smb:8147 d:- ref:0 ;
in:650 out:651 type:b dur:2 cpbdur:2 q:40.39 aq:25.00 tex:20 mv:148 misc:464 imb:1 pmb:12 smb:8147 d:- ref:0 ;
in:655 out:652 type:P dur:2 cpbdur:2 q:40.34 aq:31.12 tex:4876 mv:4441 misc:2131 imb:226 pmb:338 smb:7596 d:- ref:0 ;
in:653 out:653 type:B dur:2 cpbdur:2 q:40.36 aq:30.98 tex:255 mv:738 misc:751 imb:7 pmb:65 smb:8088 d:- ref:0 ;
in:652 out:654 type:b dur:2 cpbdur:2 q:40.37 aq:25.00 tex:3 mv:115 misc:458 imb:0 pmb:11 smb:8149 d:- ref:0 ;
in:654 out:655 type:b dur:2 cpbdur:2 q:40.35 aq:25.00 tex:15 mv:121 misc:448 imb:1 pmb:10 smb:8149 d:- ref:0 ;
in:659 out:656 type:P dur:2 cpbdur:2 q:40.29 aq:31.31 tex:4619 mv:4369 misc:2276 imb:198 pmb:353 smb:7609 d:- ref:0 ;
in:657 out:657 type:B dur:2 cpbdur:2 q:40.32 aq:31.96 tex:129 mv:592 misc:711 imb:5 pmb:52 smb:8103 d:- ref:0 ;
in:656 out:658 type:b dur:2 cpbdur:2 q:40.33 aq:30.28 tex:61 mv:158 misc:485 imb:1 pmb:15 smb:8144 d:- ref:0 ;
in:658 out:659 type:b dur:2 cpbdur:2 q:40.30 aq:25.00 tex:24 mv:142 misc:474 imb:3 pmb:10 smb:8147 d:- ref:0 ;
in:663 out:660 type:P dur:2 cpbdur:2 q:40.25 aq:30.16 tex:4962 mv:4245 misc:2297 imb:242 pmb:306 smb:7612 d:- ref:0 ;
in:661 out:661 type:B dur:2 cpbdur:2 q:40.27 aq:31.85 tex:217 mv:680 misc:767 imb:7 pmb:62 smb:8091 d:- ref:0 ;
in:660 out:662 type:b dur:2 cpbdur:2 q:40.28 aq:25.00 tex:4 mv:120 misc:452 imb:1 pmb:9 smb:8150 d:- ref:0 ;
in:662 out:663 type:b dur:2 cpbdur:2 q:40.26 aq:25.00 tex:4 mv:120 misc:452 imb:0 pmb:10 smb:8150 d:- ref:0 ;
in:667 out:664 type:P dur:2 cpbdur:2 q:40.23 aq:30.58 tex:4603 mv:4391 misc:2278 imb:222 pmb:325 smb:7613 d:- ref:0 ;
in:665 out:665 type:B dur:2 cpbdur:2 q:40.24 aq:27.84 tex:129 mv:571 misc:692 imb:4 pmb:52 smb:8104 d:- ref:0 ;
in:664 out:666 type:b dur:2 cpbdur:2 q:40.25 aq:25.00 tex:2 mv:127 misc:447 imb:0 pmb:10 smb:8150 d:- ref:0 ;
in:666 out:667 type:b dur:2 cpbdur:2 q:40.23 aq:25.00 tex:2 mv:62 misc:424 imb:0 pmb:6 smb:8154 d:- ref:0 ;
in:671 out:668 type:P dur:2 cpbdur:2 q:40.19 aq:31.29 tex:4853 mv:4106 misc:2217 imb:209 pmb:326 smb:7625 d:- ref:0 ;
in:669 out:669 type:B dur:2 cpbdur:2 q:40.21 aq:30.59 tex:240 mv:712 misc:752 imb:4 pmb:70 smb:8086 d:- ref:0 ;
in:668 out:670 type:b dur:2 cpbdur:2 q:40.22 aq:25.00 tex:17 mv:120 misc:463 imb:1 pmb:10 smb:8149 d:- ref:0 ;
in:670 out:671 type:b dur:2 cpbdur:2 q:40.20 aq:28.46 tex:32 mv:62 misc:434 imb:0 pmb:6 smb:8154 d:- ref:0 ;
in:675 out:672 type:P dur:2 cpbdur:2 q:40.16 aq:30.42 tex:4450 mv:4322 misc:2236 imb:186 pmb:341 smb:7633 d:- ref:0 ;
in:673 out:673 type:B dur:2 cpbdur:2 q:40.18 aq:23.68 tex:136 mv:682 misc:758 imb:6 pmb:64 smb:8090 d:- ref:0 ;
in:672 out:674 type:b dur:2 cpbdur:2 q:40.19 aq:28.22 tex:43 mv:83 misc:442 imb:0 pmb:7 smb:8153 d:- ref:0 ;
in:674 out:675 type:b dur:2 cpbdur:2 q:40.17 aq:25.00 tex:6 mv:83 misc:439 imb:0 pmb:9 smb:8151 d:- ref:0 ;
in:679 out:676 type:P dur:2 cpbdur:2 q:40.11 aq:30.43 tex:5024 mv:4119 misc:2177 imb:198 pmb:318 smb:7644 d:- ref:0 ;
in:677 out:677 type:B dur:2 cpbdur:2 q:40.14 aq:28.72 tex:142 mv:620 misc:694 imb:4 pmb:53 smb:8103 d:- ref:0 ;
in:676 out:678 type:b dur:2 cpbdur:2 q:40.15 aq:29.12 tex:48 mv:110 misc:450 imb:0 pmb:11 smb:8149 d:- ref:0 ;
in:678 out:679 type:b dur:2 cpbdur:2 q:40.13 aq:25.00 tex:32 mv:59 misc:437 imb:2 pmb:4 smb:8154 d:- ref:0 ;
in:683 out:680 type:P dur:2 cpbdur:2 q:40.08 aq:30.31 tex:5150 mv:4423 misc:2323 imb:202 pmb:342 smb:7616 d:- ref:0 ;
in:681 out:681 type:B dur:2 cpbdur:2 q:40.10 aq:26.71 tex:155 mv:670 misc:759 imb:3 pmb:61 smb:8096 d:- ref:0 ;
in:680 out:682 type:b dur:2 cpbdur:2 q:40.11 aq:25.00 tex:15 mv:106 misc:439 imb:2 pmb:6 smb:8152 d:- ref:0 ;
in:682 out:683 type:b dur:2 cpbdur:2 q:40.09 aq:25.00 tex:4 mv:42 misc:418 imb:0 pmb:4 smb:8156 d:- ref:0 ;
in:687 out:684 type:P dur:2 cpbdur:2 q:40.05 aq:31.29 tex:4967 mv:4361 misc:2176 imb:201 pmb:323 smb:7636 d:- ref:0 ;
in:685 out:685 type:B dur:2 cpbdur:2 q:40.06 aq:31.12 tex:180 mv:591 misc:677 imb:4 pmb:54 smb:8102 d:- ref:0 ;
in:684 out:686 type:b dur:2 cpbdur:2 q:40.07 aq:25.00 tex:4 mv:75 misc:441 imb:1 pmb:6 smb:8153 d:- ref:0 ;
in:686 out:687 type:b dur:2 cpbdur:2 q:40.06 aq:35.45 tex:42 mv:35 misc:419 imb:0 pmb:4 smb:8156 d:- ref:0 ;
in:691 out:688 type:P dur:2 cpbdur:2 q:40.03 aq:30.58 tex:5432 mv:4105 misc:2215 imb:206 pmb:329 smb:7625 d:- ref:0 ;
in:689 out:689 type:B dur:2 cpbdur:2 q:40.04 aq:29.92 tex:191 mv:639 misc:754 imb:0 pmb:64 smb:8096 d:- ref:0 ;
in:688 out:690 type:b dur:2 cpbdur:2 q:40.04 aq:28.68 tex:48 mv:36 misc:420 imb:1 pmb:3 smb:8156 d:- ref:0 ;
in:690 out:691 type:b dur:2 cpbdur:2 q:40.03 aq:36.45 tex:40 mv:62 misc:442 imb:0 pmb:7 smb:8153 d:- ref:0 ;
in:695 out:692 type:P dur:2 cpbdur:2 q:40.00 aq:30.62 tex:5367 mv:4575 misc:2338 imb:222 pmb:342 smb:7596 d:- ref:0 ;
in:693 out:693 type:B dur:2 cpbdur:2 q:40.01 aq:31.28 tex:152 mv:593 misc:751 imb:1 pmb:60 smb:8099 d:- ref:0 ;
in:692 out:694 type:b dur:2 cpbdur:2 q:40.02 aq:27.97 tex:23 mv:53 misc:428 imb:0 pmb:6 smb:8154 d:- ref:0 ;
in:694 out:695 type:b dur:2 cpbdur:2 q:40.00 aq:31.87 tex:40 mv:60 misc:436 imb:1 pmb:5 smb:8154 d:- ref:0 ;
in:699 out:696 type:P dur:2 cpbdur:2 q:39.97 aq:30.59 tex:5028 mv:4243 misc:2265 imb:207 pmb:327 smb:7626 d:- ref:0 ;
in:697 out:697 type:B dur:2 cpbdur:2 q:39.99 aq:28.91 tex:180 mv:572 misc:704 imb:2 pmb:55 smb:8103 d:- ref:0 ;
